image_id,label
341,7
342,2
343,0
344,6
345,5
346,1
347,6
348,3
349,0
350,5
351,6
352,0
353,5
354,2
355,2
356,5
357,2
358,2
359,4
360,3
361,1
362,3
363,2
364,2
365,5
366,7
367,3
368,3
369,2
370,3
371,3
372,2
373,3
374,3
375,7
376,8
377,3
378,5
379,2
380,4
381,4
382,6
383,0
384,3
385,0
386,6
387,8
388,5
389,0
390,4
391,1
392,6
393,5
394,7
395,3
396,2
397,2
398,6
399,8
400,3
401,3
402,1
403,2
404,5
405,5
406,7
407,1
408,2
409,5
410,8
411,3
412,3
413,7
414,7
415,0
416,8
417,5
418,5
419,7
420,4
421,6
422,7
423,0
424,6
425,7
426,1
427,8
428,7
429,1
430,5
431,5
432,4
433,3
434,1
435,0
436,3
437,4
438,7
439,3
440,0
441,2
442,7
443,6
444,6
445,2
446,3
447,3
448,2
449,5
450,2
451,8
452,3
453,5
454,2
455,6
456,2
457,8
458,4
459,0
460,7
461,5
462,1
463,8
464,4
465,8
466,5
467,0
468,6
469,3
470,0
471,4
472,7
473,6
474,8
475,3
476,0
477,0
478,0
479,1
480,0
481,3
482,5
483,3
484,1
485,0
486,6
487,0
488,8
489,2
490,1
491,8
492,5
493,2
494,2
495,5
496,5
497,3
498,7
499,1
500,7
501,7
502,7
503,3
504,2
505,8
506,4
507,5
508,2
509,4
510,5
511,5
512,5
513,0
514,0
515,7
516,3
517,3
518,1
519,8
520,5
521,0
522,5
523,3
524,5
525,6
526,4
527,4
528,7
529,5
530,6
531,3
532,2
533,5
534,2
535,7
536,5
537,2
538,7
539,4
540,4
541,1
542,4
543,5
544,2
545,0
546,7
547,0
548,5
549,0
550,8
551,8
552,5
553,3
554,5
555,5
556,3
557,3
558,5
559,4
560,3
561,7
562,3
563,3
564,2
565,2
566,7
567,5
568,0
569,8
570,7
571,3
572,0
573,3
574,5
575,2
576,1
577,7
578,7
579,5
580,7
581,2
582,0
583,1
584,0
585,6
586,2
587,3
588,2
589,8
590,0
591,4
592,2
593,3
594,4
595,8
596,1
597,2
598,2
599,6
600,5
601,4
602,4
603,7
604,1
605,2
606,7
607,5
608,3
609,5
610,1
611,8
612,1
613,2
614,8
615,0
616,0
617,8
618,2
619,2
620,7
621,5
622,5
623,0
624,1
625,4
626,8
627,2
628,7
629,1
630,0
631,7
632,1
633,0
634,4
635,7
636,6
637,7
638,7
639,7
640,5
641,6
642,2
643,6
644,2
645,2
646,8
647,4
648,3
649,5
650,5
651,5
652,3
653,7
654,2
655,8
656,2
657,5
658,6
659,6
660,4
661,3
662,4
663,4
664,4
665,0
666,5
667,6
668,4
669,2
670,7
671,6
672,5
673,1
674,4
675,5
676,8
677,7
678,3
679,1
680,4
681,1
682,7
683,0
684,0
685,0
686,7
687,4
688,5
689,5
690,6
691,0
692,8
693,1
694,6
695,7
696,3
697,2
698,1
699,5
700,1
701,2
702,1
703,6
704,5
705,5
706,7
707,0
708,2
709,8
710,8
711,0
712,4
713,6
714,4
715,2
716,3
717,8
718,1
719,8
720,1
721,3
722,7
723,3
724,3
725,3
726,3
727,8
728,7
729,2
730,5
731,3
732,4
733,2
734,5
735,7
736,3
737,6
738,3
739,7
740,8
741,0
742,5
743,7
744,5
745,1
746,6
747,1
748,7
749,1
750,7
751,6
752,0
753,8
754,8
755,7
756,5
757,8
758,5
759,5
760,1
761,5
762,5
763,3
764,5
765,5
766,1
767,1
768,1
769,5
770,6
771,3
772,1
773,8
774,2
775,3
776,5
777,1
778,6
779,0
780,8
781,2
782,3
783,2
784,2
785,4
786,7
787,8
788,2
789,8
790,2
791,5
792,5
793,7
794,6
795,2
796,4
797,1
798,5
799,5
800,5
801,2
802,0
803,2
804,6
805,0
806,5
807,7
808,1
809,2
810,2
811,7
812,8
813,5
814,7
815,2
816,7
817,1
818,0
819,5
820,3
821,5
822,2
823,2
824,0
825,1
826,5
827,5
828,8
829,3
830,1
831,7
832,6
833,2
834,3
835,0
836,2
837,5
838,8
839,7
840,2
841,5
842,5
843,3
844,5
845,7
846,5
847,8
848,7
849,1
850,7
851,6
852,7
853,1
854,4
855,5
856,7
857,4
858,5
859,4
860,0
861,6
862,0
863,5
864,5
865,0
866,0
867,1
868,4
869,6
870,2
871,0
872,0
873,2
874,2
875,8
876,6
877,0
878,7
879,3
880,5
881,4
882,1
883,1
884,7
885,2
886,3
887,7
888,2
889,7
890,0
891,0
892,5
893,2
894,6
895,0
896,2
897,7
898,5
899,0
900,5
901,0
902,7
903,3
904,5
905,5
906,4
907,3
908,2
909,1
910,8
911,7
912,7
913,3
914,0
915,5
916,2
917,1
918,3
919,2
920,2
921,5
922,5
923,7
924,5
925,2
926,0
927,5
928,6
929,5
930,2
931,8
932,7
933,2
934,6
935,7
936,3
937,1
938,2
939,5
940,7
941,8
942,2
943,8
944,5
945,8
946,0
947,7
948,8
949,2
950,3
951,2
952,6
953,1
954,7
955,1
956,2
957,2
958,7
959,3
960,0
961,1
962,3
963,5
964,6
965,8
966,8
967,5
968,2
969,8
970,7
971,8
972,0
973,0
974,2
975,7
976,1
977,7
978,8
979,5
980,3
981,3
982,2
983,8
984,3
985,5
986,4
987,1
988,7
989,7
990,5
991,1
992,2
993,1
994,0
995,4
996,8
997,8
998,0
999,3
1000,7
1001,6
1002,4
1003,3
1004,5
1005,7
1006,0
1007,2
1008,3
1009,4
1010,1
1011,0
1012,0
1013,1
1014,4
1015,5
1016,7
1017,5
1018,7
1019,5
1020,5
1021,8
1022,0
1023,0
1024,3
1025,7
1026,8
1027,8
1028,3
1029,0
1030,1
1031,3
1032,0
1033,8
1034,0
1035,5
1036,8
1037,1
1038,7
1039,4
1040,3
1041,1
1042,1
1043,0
1044,0
1045,8
1046,7
1047,2
1048,1
1049,7
1050,7
1051,0
1052,7
1053,4
1054,2
1055,5
1056,4
1057,2
1058,4
1059,1
1060,0
1061,7
1062,6
1063,3
1064,6
1065,1
1066,2
1067,1
1068,8
1069,5
1070,0
1071,2
1072,0
1073,0
1074,5
1075,0
1076,1
1077,3
1078,5
1079,0
1080,1
1081,5
1082,5
1083,2
1084,3
1085,6
1086,0
1087,5
1088,0
1089,2
1090,5
1091,7
1092,3
1093,4
1094,7
1095,2
1096,1
1097,7
1098,0
1099,2
1100,0
1101,5
1102,0
1103,4
1104,1
1105,0
1106,5
1107,6
1108,0
1109,6
1110,7
1111,2
1112,7
1113,3
1114,2
1115,5
1116,7
1117,8
1118,3
1119,8
1120,1
1121,3
1122,2
1123,2
1124,7
1125,7
1126,3
1127,6
1128,5
1129,7
1130,1
1131,6
1132,5
1133,6
1134,6
1135,2
1136,4
1137,2
1138,1
1139,7
1140,0
1141,0
1142,2
1143,3
1144,6
1145,3
1146,1
1147,1
1148,3
1149,0
1150,0
1151,4
1152,8
1153,2
1154,2
1155,1
1156,2
1157,1
1158,8
1159,8
1160,1
1161,7
1162,7
1163,3
1164,8
1165,2
1166,7
1167,7
1168,2
1169,7
1170,2
1171,5
1172,3
1173,0
1174,8
1175,7
1176,2
1177,4
1178,7
1179,3
1180,3
1181,8
1182,5
1183,7
1184,0
1185,7
1186,3
1187,3
1188,4
1189,1
1190,8
1191,7
1192,5
1193,6
1194,6
1195,4
1196,2
1197,5
1198,3
1199,1
1200,0
1201,7
1202,4
1203,2
1204,5
1205,0
1206,3
1207,1
1208,0
1209,5
1210,0
1211,5
1212,4
1213,2
1214,2
1215,2
1216,7
1217,2
1218,8
1219,3
1220,4
1221,3
1222,1
1223,2
1224,5
1225,8
1226,5
1227,4
1228,7
1229,5
1230,6
1231,0
1232,2
1233,5
1234,2
1235,3
1236,4
1237,6
1238,5
1239,7
1240,2
1241,1
1242,8
1243,5
1244,4
1245,5
1246,4
1247,3
1248,4
1249,3
1250,5
1251,0
1252,1
1253,1
1254,5
1255,8
1256,6
1257,7
1258,0
1259,6
1260,7
1261,5
1262,8
1263,3
1264,1
1265,3
1266,0
1267,7
1268,7
1269,5
1270,4
1271,2
1272,1
1273,1
1274,7
1275,5
1276,4
1277,1
1278,3
1279,2
1280,5
1281,8
1282,2
1283,7
1284,4
1285,5
1286,3
1287,5
1288,5
1289,2
1290,4
1291,8
1292,6
1293,3
1294,5
1295,0
1296,2
1297,4
1298,4
1299,4
1300,5
1301,3
1302,5
1303,5
1304,1
1305,7
1306,0
1307,4
1308,7
1309,3
1310,7
1311,5
1312,4
1313,6
1314,1
1315,8
1316,1
1317,6
1318,4
1319,2
1320,8
1321,1
1322,5
1323,2
1324,8
1325,0
1326,5
1327,2
1328,3
1329,1
1330,7
1331,7
1332,6
1333,4
1334,0
1335,1
1336,7
1337,5
1338,6
1339,5
1340,3
1341,7
1342,2
1343,0
1344,3
1345,4
1346,2
1347,4
1348,1
1349,4
1350,5
1351,3
1352,3
1353,7
1354,8
1355,7
1356,2
1357,7
1358,1
1359,1
1360,1
1361,3
1362,1
1363,2
1364,5
1365,8
1366,4
1367,2
1368,3
1369,6
1370,5
1371,5
1372,1
1373,1
1374,3
1375,3
1376,5
1377,7
1378,6
1379,3
1380,8
1381,3
1382,4
1383,7
1384,2
1385,3
1386,2
1387,3
1388,7
1389,2
1390,7
1391,0
1392,5
1393,5
1394,2
1395,7
1396,3
1397,8
1398,8
1399,0
1400,4
1401,7
1402,5
1403,0
1404,5
1405,2
1406,4
1407,4
1408,1
1409,7
1410,7
1411,6
1412,7
1413,7
1414,7
1415,7
1416,8
1417,3
1418,2
1419,0
1420,7
1421,5
1422,2
1423,7
1424,2
1425,0
1426,7
1427,0
1428,1
1429,0
1430,7
1431,8
1432,5
1433,7
1434,7
1435,5
1436,3
1437,2
1438,8
1439,6
1440,4
1441,2
1442,2
1443,1
1444,1
1445,7
1446,5
1447,0
1448,5
1449,8
1450,8
1451,3
1452,2
1453,0
1454,3
1455,0
1456,6
1457,5
1458,0
1459,3
1460,0
1461,2
1462,7
1463,3
1464,1
1465,7
1466,0
1467,2
1468,4
1469,7
1470,6
1471,2
1472,7
1473,2
1474,0
1475,7
1476,3
1477,7
1478,6
1479,8
1480,0
1481,3
1482,0
1483,4
1484,8
1485,5
1486,1
1487,6
1488,5
1489,8
1490,5
1491,4
1492,0
1493,3
1494,2
1495,4
1496,4
1497,6
1498,5
1499,3
1500,0
1501,2
1502,4
1503,7
1504,4
1505,0
1506,8
1507,5
1508,3
1509,7
1510,6
1511,7
1512,3
1513,3
1514,2
1515,4
1516,8
1517,2
1518,2
1519,8
1520,5
1521,6
1522,8
1523,5
1524,6
1525,1
1526,4
1527,8
1528,3
1529,6
1530,1
1531,5
1532,1
1533,7
1534,0
1535,4
1536,0
1537,3
1538,6
1539,0
1540,0
1541,1
1542,2
1543,8
1544,5
1545,7
1546,8
1547,7
1548,5
1549,3
1550,8
1551,0
1552,8
1553,4
1554,7
1555,7
1556,7
1557,5
1558,0
1559,2
1560,8
1561,2
1562,3
1563,0
1564,3
1565,4
1566,6
1567,1
1568,1
1569,2
1570,3
1571,2
1572,4
1573,5
1574,4
1575,2
1576,2
1577,7
1578,4
1579,7
1580,5
1581,8
1582,6
1583,3
1584,0
1585,4
1586,2
1587,4
1588,2
1589,2
1590,8
1591,0
1592,1
1593,2
1594,5
1595,8
1596,6
1597,1
1598,1
1599,2
1600,7
1601,7
1602,0
1603,5
1604,7
1605,5
1606,0
1607,0
1608,3
1609,8
1610,1
1611,5
1612,1
1613,6
1614,5
1615,2
1616,5
1617,8
1618,8
1619,1
1620,4
1621,4
1622,2
1623,8
1624,8
1625,7
1626,1
1627,7
1628,4
1629,7
1630,2
1631,5
1632,5
1633,5
1634,4
1635,7
1636,1
1637,0
1638,8
1639,7
1640,7
1641,0
1642,7
1643,7
1644,4
1645,3
1646,8
1647,8
1648,5
1649,6
1650,7
1651,5
1652,3
1653,0
1654,3
1655,3
1656,0
1657,3
1658,8
1659,0
1660,1
1661,6
1662,0
1663,1
1664,1
1665,4
1666,2
1667,6
1668,7
1669,6
1670,3
1671,7
1672,2
1673,4
1674,0
1675,0
1676,3
1677,1
1678,8
1679,8
1680,5
1681,1
1682,3
1683,7
1684,8
1685,5
1686,0
1687,2
1688,7
1689,8
1690,0
1691,3
1692,8
1693,8
1694,2
1695,3
1696,4
1697,5
1698,4
1699,1
1700,5
1701,0
1702,2
1703,0
1704,3
1705,0
1706,7
1707,7
1708,4
1709,1
1710,1
1711,4
1712,7
1713,4
1714,2
1715,7
1716,5
1717,7
1718,0
1719,2
1720,2
1721,5
1722,7
1723,8
1724,5
1725,4
1726,2
1727,8
1728,2
1729,2
1730,5
1731,5
1732,8
1733,2
1734,2
1735,4
1736,2
1737,1
1738,0
1739,0
1740,7
1741,3
1742,0
1743,2
1744,1
1745,0
1746,1
1747,2
1748,7
1749,3
1750,3
1751,7
1752,2
1753,8
1754,3
1755,2
1756,1
1757,1
1758,8
1759,4
1760,8
1761,5
1762,7
1763,8
1764,2
1765,0
1766,3
1767,4
1768,8
1769,4
1770,5
1771,2
1772,5
1773,4
1774,6
1775,3
1776,4
1777,0
1778,3
1779,2
1780,5
1781,6
1782,3
1783,4
1784,3
1785,7
1786,2
1787,2
1788,3
1789,5
1790,4
1791,0
1792,2
1793,2
1794,1
1795,7
1796,1
1797,7
1798,7
1799,4
1800,4
1801,2
1802,4
1803,7
1804,7
1805,7
1806,1
1807,2
1808,2
1809,0
1810,7
1811,8
1812,5
1813,8
1814,0
1815,8
1816,6
1817,2
1818,5
1819,2
1820,5
1821,5
1822,8
1823,0
1824,5
1825,2
1826,8
1827,5
1828,4
1829,3
1830,7
1831,1
1832,7
1833,2
1834,6
1835,1
1836,5
1837,7
1838,1
1839,2
1840,7
1841,4
1842,5
1843,3
1844,7
1845,6
1846,2
1847,4
1848,5
1849,0
1850,2
1851,4
1852,5
1853,0
1854,8
1855,1
1856,1
1857,6
1858,8
1859,5
1860,7
1861,7
1862,1
1863,0
1864,2
1865,2
1866,1
1867,4
1868,7
1869,0
1870,3
1871,1
1872,7
1873,0
1874,7
1875,2
1876,5
1877,2
1878,2
1879,7
1880,7
1881,2
1882,7
1883,1
1884,4
1885,5
1886,1
1887,7
1888,3
1889,3
1890,5
1891,3
1892,1
1893,8
1894,4
1895,7
1896,1
1897,5
1898,8
1899,3
1900,2
1901,2
1902,5
1903,5
1904,5
1905,0
1906,4
1907,1
1908,6
1909,2
1910,3
1911,2
1912,7
1913,0
1914,8
1915,0
1916,0
1917,2
1918,5
1919,4
1920,7
1921,7
1922,2
1923,1
1924,7
1925,3
1926,8
1927,3
1928,1
1929,2
1930,1
1931,2
1932,2
1933,5
1934,8
1935,5
1936,0
1937,4
1938,0
1939,1
1940,2
1941,3
1942,1
1943,5
1944,7
1945,7
1946,5
1947,4
1948,1
1949,3
1950,1
1951,3
1952,7
1953,3
1954,6
1955,4
1956,2
1957,7
1958,0
1959,3
1960,6
1961,3
1962,5
1963,7
1964,7
1965,1
1966,7
1967,0
1968,0
1969,4
1970,5
1971,5
1972,3
1973,8
1974,2
1975,2
1976,7
1977,5
1978,5
1979,2
1980,1
1981,2
1982,1
1983,8
1984,8
1985,4
1986,8
1987,2
1988,8
1989,8
1990,2
1991,8
1992,1
1993,5
1994,7
1995,5
1996,6
1997,2
1998,5
1999,0
2000,8
2001,0
2002,1
2003,4
2004,5
2005,3
2006,3
2007,6
2008,8
2009,3
2010,8
2011,5
2012,7
2013,6
2014,5
2015,6
2016,7
2017,8
2018,0
2019,6
2020,1
2021,8
2022,3
2023,1
2024,2
2025,5
2026,4
2027,0
2028,5
2029,5
2030,1
2031,7
2032,6
2033,2
2034,5
2035,0
2036,3
2037,1
2038,7
2039,3
2040,5
2041,0
2042,5
2043,3
2044,3
2045,2
2046,5
2047,5
2048,5
2049,5
2050,7
2051,8
2052,7
2053,8
2054,5
2055,3
2056,0
2057,2
2058,3
2059,2
2060,2
2061,2
2062,5
2063,7
2064,3
2065,0
2066,2
2067,3
2068,2
2069,2
2070,4
2071,1
2072,4
2073,4
2074,6
2075,7
2076,6
2077,7
2078,0
2079,0
2080,5
2081,7
2082,2
2083,0
2084,8
2085,4
2086,0
2087,2
2088,5
2089,0
2090,2
2091,4
2092,6
2093,8
2094,8
2095,8
2096,8
2097,2
2098,4
2099,1
2100,3
2101,7
2102,2
2103,5
2104,0
2105,3
2106,3
2107,3
2108,7
2109,1
2110,3
2111,4
2112,2
2113,2
2114,4
2115,8
2116,6
2117,2
2118,3
2119,5
2120,8
2121,2
2122,7
2123,5
2124,1
2125,5
2126,7
2127,8
2128,2
2129,6
2130,1
2131,7
2132,3
2133,6
2134,2
2135,8
2136,0
2137,1
2138,7
2139,2
2140,7
2141,2
2142,4
2143,2
2144,0
2145,5
2146,7
2147,7
2148,2
2149,5
2150,6
2151,5
2152,3
2153,5
2154,1
2155,8
2156,2
2157,0
2158,2
2159,1
2160,4
2161,2
2162,3
2163,0
2164,8
2165,5
2166,5
2167,7
2168,1
2169,1
2170,0
2171,2
2172,2
2173,5
2174,7
2175,0
2176,4
2177,2
2178,2
2179,3
2180,7
2181,0
2182,5
2183,1
2184,2
2185,6
2186,4
2187,6
2188,5
2189,2
2190,4
2191,2
2192,2
2193,4
2194,6
2195,3
2196,0
2197,5
2198,7
2199,1
2200,2
2201,2
2202,3
2203,0
2204,7
2205,4
2206,8
2207,3
2208,2
2209,4
2210,0
2211,2
2212,8
2213,7
2214,0
2215,7
2216,0
2217,7
2218,2
2219,6
2220,7
2221,7
2222,7
2223,8
2224,4
2225,3
2226,1
2227,2
2228,0
2229,2
2230,4
2231,3
2232,7
2233,1
2234,0
2235,5
2236,6
2237,3
2238,6
2239,1
2240,3
2241,5
2242,1
2243,7
2244,2
2245,4
2246,0
2247,0
2248,0
2249,1
2250,5
2251,8
2252,2
2253,2
2254,6
2255,2
2256,7
2257,1
2258,2
2259,1
2260,7
2261,7
2262,3
2263,6
2264,1
2265,3
2266,0
2267,3
2268,5
2269,8
2270,1
2271,2
2272,1
2273,5
2274,2
2275,0
2276,2
2277,5
2278,5
2279,6
2280,8
2281,5
2282,4
2283,6
2284,1
2285,5
2286,4
2287,0
2288,2
2289,1
2290,7
2291,5
2292,7
2293,1
2294,8
2295,4
2296,3
2297,0
2298,1
2299,3
2300,0
2301,0
2302,5
2303,2
2304,2
2305,7
2306,0
2307,1
2308,3
2309,1
2310,7
2311,0
2312,0
2313,7
2314,1
2315,2
2316,3
2317,2
2318,7
2319,1
2320,3
2321,2
2322,3
2323,2
2324,2
2325,2
2326,4
2327,2
2328,2
2329,4
2330,5
2331,8
2332,5
2333,7
2334,1
2335,8
2336,5
2337,3
2338,2
2339,5
2340,7
2341,5
2342,1
2343,0
2344,3
2345,7
2346,2
2347,6
2348,5
2349,5
2350,1
2351,6
2352,0
2353,7
2354,2
2355,1
2356,7
2357,4
2358,0
2359,1
2360,8
2361,3
2362,4
2363,8
2364,0
2365,1
2366,7
2367,0
2368,5
2369,8
2370,2
2371,2
2372,3
2373,7
2374,5
2375,0
2376,8
2377,2
2378,0
2379,5
2380,4
2381,8
2382,1
2383,8
2384,2
2385,0
2386,8
2387,1
2388,5
2389,1
2390,4
2391,5
2392,7
2393,5
2394,7
2395,0
2396,0
2397,5
2398,5
2399,0
2400,4
2401,7
2402,8
2403,5
2404,3
2405,5
2406,7
2407,7
2408,0
2409,7
2410,1
2411,3
2412,1
2413,8
2414,0
2415,1
2416,2
2417,5
2418,7
2419,4
2420,1
2421,4
2422,5
2423,8
2424,5
2425,0
2426,2
2427,3
2428,1
2429,5
2430,7
2431,2
2432,0
2433,7
2434,5
2435,1
2436,5
2437,2
2438,7
2439,4
2440,6
2441,3
2442,7
2443,3
2444,5
2445,7
2446,5
2447,7
2448,5
2449,2
2450,2
2451,5
2452,5
2453,1
2454,7
2455,4
2456,7
2457,0
2458,0
2459,7
2460,8
2461,5
2462,2
2463,6
2464,2
2465,0
2466,1
2467,6
2468,7
2469,2
2470,3
2471,0
2472,2
2473,7
2474,0
2475,2
2476,7
2477,7
2478,2
2479,3
2480,0
2481,2
2482,7
2483,4
2484,8
2485,7
2486,5
2487,4
2488,4
2489,5
2490,5
2491,4
2492,5
2493,8
2494,5
2495,5
2496,5
2497,6
2498,5
2499,4
2500,0
2501,5
2502,3
2503,6
2504,7
2505,7
2506,3
2507,5
2508,3
2509,8
2510,7
2511,5
2512,7
2513,2
2514,1
2515,0
2516,5
2517,6
2518,4
2519,0
2520,7
2521,2
2522,4
2523,4
2524,8
2525,7
2526,3
2527,3
2528,8
2529,3
2530,3
2531,7
2532,4
2533,6
2534,7
2535,2
2536,7
2537,4
2538,4
2539,5
2540,2
2541,7
2542,2
2543,7
2544,2
2545,1
2546,1
2547,0
2548,8
2549,7
2550,1
2551,7
2552,6
2553,1
2554,5
2555,1
2556,8
2557,1
2558,2
2559,1
2560,6
2561,7
2562,2
2563,3
2564,8
2565,0
2566,7
2567,3
2568,0
2569,7
2570,2
2571,4
2572,0
2573,8
2574,3
2575,1
2576,2
2577,7
2578,3
2579,3
2580,7
2581,5
2582,4
2583,7
2584,7
2585,4
2586,2
2587,2
2588,3
2589,4
2590,2
2591,5
2592,3
2593,7
2594,4
2595,4
2596,5
2597,7
2598,5
2599,8
2600,5
2601,7
2602,1
2603,3
2604,5
2605,2
2606,5
2607,7
2608,8
2609,8
2610,3
2611,1
2612,2
2613,5
2614,3
2615,6
2616,7
2617,1
2618,3
2619,4
2620,4
2621,4
2622,8
2623,4
2624,2
2625,5
2626,6
2627,0
2628,8
2629,2
2630,1
2631,2
2632,1
2633,8
2634,7
2635,5
2636,2
2637,1
2638,2
2639,7
2640,4
2641,3
2642,1
2643,3
2644,2
2645,0
2646,7
2647,1
2648,5
2649,7
2650,4
2651,3
2652,5
2653,7
2654,6
2655,0
2656,7
2657,0
2658,7
2659,6
2660,6
2661,7
2662,0
2663,7
2664,0
2665,7
2666,5
2667,5
2668,2
2669,5
2670,4
2671,5
2672,1
2673,3
2674,8
2675,2
2676,2
2677,8
2678,0
2679,0
2680,7
2681,2
2682,8
2683,2
2684,4
2685,1
2686,4
2687,8
2688,6
2689,5
2690,6
2691,0
2692,2
2693,3
2694,5
2695,7
2696,6
2697,0
2698,3
2699,2
2700,8
2701,0
2702,7
2703,3
2704,3
2705,5
2706,2
2707,8
2708,0
2709,5
2710,0
2711,1
2712,1
2713,2
2714,8
2715,0
2716,0
2717,2
2718,2
2719,8
2720,1
2721,6
2722,4
2723,2
2724,4
2725,7
2726,8
2727,4
2728,0
2729,4
2730,5
2731,5
2732,1
2733,4
2734,5
2735,4
2736,8
2737,0
2738,4
2739,3
2740,3
2741,0
2742,3
2743,8
2744,3
2745,6
2746,0
2747,0
2748,3
2749,5
2750,2
2751,7
2752,4
2753,0
2754,0
2755,2
2756,5
2757,4
2758,2
2759,5
2760,5
2761,2
2762,5
2763,2
2764,2
2765,1
2766,2
2767,3
2768,8
2769,7
2770,3
2771,2
2772,1
2773,5
2774,7
2775,4
2776,8
2777,8
2778,7
2779,1
2780,7
2781,3
2782,2
2783,5
2784,1
2785,6
2786,8
2787,6
2788,2
2789,0
2790,8
2791,5
2792,4
2793,4
2794,1
2795,5
2796,7
2797,4
2798,8
2799,3
2800,1
2801,4
2802,8
2803,5
2804,8
2805,7
2806,2
2807,4
2808,7
2809,8
2810,5
2811,2
2812,1
2813,8
2814,7
2815,7
2816,2
2817,6
2818,0
2819,5
2820,8
2821,4
2822,7
2823,5
2824,5
2825,1
2826,3
2827,3
2828,0
2829,8
2830,7
2831,1
2832,1
2833,4
2834,5
2835,2
2836,1
2837,8
2838,0
2839,3
2840,1
2841,1
2842,3
2843,0
2844,7
2845,1
2846,6
2847,1
2848,0
2849,2
2850,0
2851,7
2852,5
2853,0
2854,3
2855,7
2856,7
2857,2
2858,4
2859,8
2860,4
2861,2
2862,2
2863,2
2864,1
2865,1
2866,3
2867,5
2868,8
2869,7
2870,7
2871,2
2872,1
2873,7
2874,2
2875,8
2876,0
2877,7
2878,5
2879,5
2880,7
2881,7
2882,8
2883,1
2884,3
2885,2
2886,3
2887,5
2888,8
2889,8
2890,0
2891,5
2892,8
2893,2
2894,1
2895,5
2896,7
2897,2
2898,8
2899,3
2900,0
2901,0
2902,5
2903,3
2904,2
2905,2
2906,3
2907,3
2908,7
2909,2
2910,8
2911,1
2912,6
2913,3
2914,2
2915,2
2916,7
2917,6
2918,7
2919,2
2920,4
2921,2
2922,7
2923,0
2924,2
2925,7
2926,3
2927,7
2928,6
2929,4
2930,5
2931,1
2932,3
2933,4
2934,1
2935,8
2936,2
2937,7
2938,6
2939,0
2940,0
2941,1
2942,1
2943,3
2944,7
2945,5
2946,3
2947,4
2948,4
2949,5
2950,1
2951,4
2952,7
2953,4
2954,8
2955,7
2956,4
2957,2
2958,5
2959,5
2960,7
2961,1
2962,7
2963,2
2964,4
2965,8
2966,0
2967,7
2968,0
2969,5
2970,3
2971,5
2972,0
2973,7
2974,7
2975,1
2976,7
2977,3
2978,7
2979,1
2980,7
2981,4
2982,4
2983,3
2984,5
2985,4
2986,8
2987,1
2988,1
2989,7
2990,4
2991,8
2992,1
2993,4
2994,2
2995,2
2996,4
